Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Awful Auntie David Walliams,(20),5,4.00,From number one bestselling author David Walliams comes another heartfelt but hilarious hoot of an adventure,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291927956
Peppa Pig A3 Artist Pad,No ratings yet,Nan,4.00,Hours of colouring fun with loveable Peppa and her friends.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302931909
Tesco Camo Bottle,No ratings yet,Nan,4.00,"This 450ml camo design bottle is 100% BPA, lead and phthalate free. Certified food safe and non-toxic.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303265954
Yesterday Dvd,No ratings yet,Nan,5.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305013910
Iloom Birthday Balloons 5 Pack,(1),1,3.50,Birthday Girl LED Light Up Balloons,8 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/283717172
Tesco 100 Cotton Duck Egg Pc Pair,(1),5,3.40,Set of 2 housewife pillowcases,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296294699
Tesco Classic Gel Pens Asstd 6 Pack,(5),4.2,2.00,"Includes 6x pens, comprising 3x black, 2x blue & 1x red",Bag. Don't Recycle,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257176109
Bic Pastel Pocket Highlighters 4 Pack,(36),4.8,4.00,Highlighter Grip Pastel,4 x Highlighter Grip,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303669782
Sellotape On Hand Invisible,No ratings yet,Nan,3.00,"The tape dispenser by Sellotape is the ideal addition to the renowned Sellotape. It can easily be hold between the ring and middle finger thanks to the practical handle. This leaves both hands free for wrapping and crafting while always keeping the sticky tape ready at hand. The tape dispenser unwinds the tape smoothly and cuts it clean and easy. Sellotape Super Clear is a high clarity tape developed with Sello Clear Technology, ensuring a crystal-clear finish. It is ideal for fuss free wrapping and tasks that need a perfect finish. Sticks card, paper, envelopes and all sorts of household objects.",Sleeve. Widely Recycled,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301671038
Little Tree Sherbert Lemon,No ratings yet,Nan,1.50,- A distinctively sweet experience of lemon candy,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296592480
Little Tree Summer Cotton,No ratings yet,Nan,1.50,"- Uplifting scent capturing cotton blowing in a Summer breeze. A fresh, clean fragrance",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291271164
T-Cut 300Ml,(1),5,6.00,Proven reliable CarPlan technology,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297139762
Tesco Multi Geo Duvet Set King,No ratings yet,Nan,13.50,"Our polycotton is an everyday, durable fabric that requires minimal ironing.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304858194
Tesco E1295 Combo Ink Cartridges,(10),3.2,32.00,Tesco printer-ink-cartridge multipack,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/273424985
Tesco 2Tssr15 Slice Stainless 2 Red Toaster,(60),4.4,18.00,Brushed stainless steel with gloss sides,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/286725042
Thermos King Flask Navy 1.2L,(17),4.8,25.00,Thermos™ vacuum insulation technology for maximum temperature retention,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/288910191
Tesco Ir2416 2400W Iron,(92),4.6,15.00,Tesco IR2416 steam iron in blue and white,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291441044
Kitsound Nova Earphones With Mic Rose Gold,(6),3.8,10.00,Incredible sound quality,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292734710
Prestone Antifreeze / Coolant 4L,No ratings yet,Nan,14.00,"Launching brand new coolant/antifreeze technology from Prestone, developed with 14 new patents to guarantee high performance for all vehicles. Prestone Coolant is the number 1 coolant/antifreeze in the US, and is the only one you need. Prestone is guaranteed for all cars and can be mixed with any other colour of coolant/antifreeze. You can use it to top up your car or to refill the cooling system after you've drained and flushed it.",4l,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295153413
Tesco Bee Kind Insulated Bottle,No ratings yet,Nan,10.00,H25cm x W7cm x D7cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305328526
Tesco Ochre Allium Duvet Set Single,No ratings yet,Nan,12.00,"Our polycotton is an everyday, durable fabric that requires minimal ironing.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304856759
Tesco Hg14 Health Grill,(71),4.7,17.00,Tesco HG14 health grill in black,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278156695
Go Cook Aluminium Marble Saucepan 16Cm,(3),2.7,16.00,- Durable and strong non-stick coating in marble effect,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303280797
Tesco Insulated Travel Mug Ombre,No ratings yet,Nan,8.50,"With a hard-wearing stainless steel construction, this flip-lid 420ml flask from Tesco is built to last. It is suitable for both hot and cold drinks, and has a comfort sip spout for fuss-free drinking. The slim shape of the flask makes it really easy to hold and grip, while a wide neck makes it simple to fill and clean.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303744635
Salter 433 Mechanical Scale Silver,(8),3.1,12.00,Easy to read rotating dial,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297637103
Russell Hobbs 25580 My Iron 1800W,No ratings yet,Nan,15.00,- Self-clean function,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303636251
Scentos Scented Gel Pens 20 Pack,(10),4.8,10.00,"20 colours, all with a sweet scent  \n ",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291761707
Remington 2000W Travel Hair Dryer,(1),1,11.00,Diffuser,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304474031
Epson Fox T1281 Black Printer Ink,(13),4.5,13.50,Black,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/270094653
Canon Pgi 510 Black Printer Ink Cartridge,(47),4.8,16.50,Genuine Canon Ink,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264939862
Rambo: Last Blood Dvd,No ratings yet,Nan,5.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305855564
Skullcandy Jib Earphones With Mic Black,No ratings yet,Nan,5.00,"Jib with mic deliver great, rich, clear audio thanks to Supreme Sound technology. The mic lets you take/make calls, play/pause music and cycle through tracks. Great, rich, clear audio thanks to Supreme Sound technology. A single button in-line remote with mic can take/make calls, play/pause music and cycle through tracks.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301150943
Uniball 185 Eye Needle Fine Black 5 Pack,No ratings yet,Nan,8.00,More at uniball.co.uk,Proudly made in Japan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303648761
Casio Semi Desk Calculator,(3),5,8.00,Semi Desk Calculator,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/253031541
Paddington 1 & 2 Double Pack Dvd 2Disc,(1),5,7.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300163273
Monster Jam Kinestic Sand Starter Kit,No ratings yet,Nan,9.00,"Make Your Own Ramps From Our Monster Dirt: Mold, build & jump over realistic ramps from our synthetic dirt that looks and feels just like what the pros drive through! It's easy to mold and easy to clean! Use the included ramp mold as a ready-to-use ramp, a mold to build your own & a Monster Dirt storage container.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305518060
Speedo Futura Adult Goggles,No ratings yet,Nan,9.00,Soft frame construction for high comfort,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295172033
Sharpie Perm Marker Gold/ Slvr/Bronze 3 Pack,No ratings yet,Nan,5.00,Gel ink,Made in U.S.A.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/275601041
Uniball Erasable Rollerball Red Black Blu 3 Pack,(1),5,5.00,The Erasable Gel pen takes the pressure out of writing neat documents.,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/286618229
Sharpie Fine Permanent Marker Black 12 Pack,(1),5,10.00,"Ink dries quickly and resists smears, fading and water",Made in U.S.A.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295895669
Paper Mate Inkjoy 100Capped Medium Black 8Pk,(9),4.7,3.00,"Revolutionary ink system for smooth, effortless writing",Made in India,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287329982
Carousel Train Set 60 Piece,(106),4.4,15.00,Make 11 different track formations,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296109736
Womens Health,No ratings yet,Nan,4.80,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307263437
Carousel My First Vehicle,No ratings yet,Nan,2.50,Whizz around for loads of fun! An excellent way to help develop your little ones fine motor skills and imagination.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305364315
Tesco Blue Lootbags 8Pk,No ratings yet,Nan,0.75,- Quantity: 8 Loot Bags,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293358923
Little Tree Arctic White,No ratings yet,Nan,1.50,- Unisex fragrance with an ultimate arctic freshness feel.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291271158
Manhattan T1 Freeview High Definition Receiver,(17),3.8,35.00,8-day TV guide,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294643130
Tesco Anti Allergy 10.5 Tog Duvet King,(916),4.8,20.00,"Our Anti Allergy range is filled with a polyester filling that's treated to prevent the development of dust mites, bacteria and fungi covered with a soft touch cover. Perfect for everyday use.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296078679
Matchbox Playset,(3),2,30.00,Real world inspired construction site! Knock the entire 3-story structure down with the crane and wrecking ball.,4 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305161532
Tesco Aluminium Grill Pan 24Cm,(1),5,12.00,- Suitable for all hob types including induction,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295155843
Fox & Ivy Egyptian Cotton Mat Charcoal,(4),5,12.00,100% Egyptian cotton pile,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295888730
Juice Apple Lightning 3m Braided Charging Cable Rose Gold,No ratings yet,Nan,20.00,The Juice Lightning Cable is a must have for all of your iPhone & iPad charging needs. The Juice MFI Approved 3 metre lightning charge and sync cable is compatible with all iPhones & iPads.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303717363
Tesco E29 Combo Ink Cartridges,(1),5,17.50,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298411150
BT 3960 Cordless Telephone Twin,(6),1.5,55.00,Block up to 50 numbers,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294761046
Tesco Multi Linear Stripe Duvet Set King,No ratings yet,Nan,12.50,"Linear Stripe Duvet Set Blue, Multi SB, DB KS",Produced in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305507089
Dragster 42103,(3),5,13.50,"2-in-1 Dragster car that rebuilds into a cool Hot Rod, with bold colours and flames shooting from the exhaust, just like a real dragster!",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305873110
BT Big Button 200 Corded Telephone,(82),4.7,28.00,"Extra large keys, last number redial",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/272124420
Babyliss New Big Hair 2885U,(356),4.7,40.00,BaByliss® Big Hair styler with 50mm ceramic barrel ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/267175406
Epson 29 Yellow Strawberry Printer Ink,(1),5,12.00,Yellow,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/290522970
Laferrari Aperta,No ratings yet,Nan,35.00,"Officially licensed by Ferrari & Highly detailed interior / exterior. No feature is overlooked. This model can move forwards, backwards, left and right for a realistic drive.",8 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303623082
Tesco Brushed Fitted Sheet Silver Sb,No ratings yet,Nan,8.00,"Tesco Brushed Fitted Sheet Navy, Silver, White SB, DB, KS",Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300185114
Tesco Sync & Charge Micro Usb Cable 1M Silver,No ratings yet,Nan,7.00,"Braided cable with aluminum shell, long service life",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295996855
One For All Sv9021 Non Amplified Aerial,(149),4.2,10.00,All For One® indoor aerial ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/263494236
Juice Braided Lightning Cable 2m Rose Gold,No ratings yet,Nan,17.00,The Juice Lightning Cable is a must have for all of your iPhone & iPad charging needs. The Juice MFI Approved 2 metre lightning charge and sync cable is compatible with all iPhones & iPads.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294873639
Fox & Ivy Scented Multi Wick Candle - Happy,No ratings yet,Nan,8.00,Fox & Ivy Wellbeing Scented Multiwick Candle - Happy,"INGREDIENTS: Elaeis Guineensis Oil, Paraffin, Parfum, Benzophenone-3, Octrizole.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305023092
Sharpie Ultra Fine Permanent Marker Asstd 4 Pack,No ratings yet,Nan,5.00,Ultra-fine nib,Made in U.S.A.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/270646859
Hot Wheels Team Rc 1/28,No ratings yet,Nan,10.00,Race the quickest races with your own Hot Wheels 1:28 full function remote control car.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305161503
Uniball Chalk Pack Of 4,(1),5,10.00,Liquid ink chalk marker,Made in Japan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/282766261
Go Cook Duo Peeler,No ratings yet,Nan,6.00,Soft touch handle for a comfortable grip. Dual stainless steel blades and a pointed tip to remove vegetable eyes.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300408768
Unibond Bathroom Sealant Clear 300Ml,No ratings yet,Nan,7.00,"Ensure long-lasting, mould-free protection & strong seals - with the UniBond Anti-Mould Sealant!",274g,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293058495
Master Lock 40Mm Padlock Hardend Steel Shackle,No ratings yet,Nan,6.00,- Hardened steel shackle for extra cut resistance,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297391093
Hape Tambourine,(12),4.6,6.00,"Let your littlest love start his own one-man marching band with Baby Einstein's Tiny Tambourine. A different take on the traditional rattle, this wood toy will be baby's first and favorite instrument. This musical toy will encourage development of fine motor skills as baby holds on tight and rattles out new jingles.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304303592
Summit Rubber Mallet,(40),4.5,3.00,12oz rubber mallet head,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/276246684
Staedtler Noris Colour Pencil Stationery Set,No ratings yet,Nan,5.00,"Colour pencils in 12 assorted colours, with 1 Noris Pencil, eraser and sharpener",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287130147
Carousel Triangle Activity Toy,(1),4,10.00,"- Rattle or spin to explore different colours, textures and sounds.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303901801
Hypro Cones,No ratings yet,Nan,4.00,"The Hy-Pro Cones are great for training with the bright orange colour for visibility, perfect for a range of sessions.",6 x Football Cones,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305518181
Tesco Music - Bumper Pack 24 Pack,No ratings yet,Nan,3.50,- 24 Pack,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/267552507
Sharpie Highlighter 8 Pack,No ratings yet,Nan,6.50,Highlighter,Made in USA,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306578147
Yankee Candle Pink Sands Car Jar Car Air Freshener,No ratings yet,Nan,4.00,- Car Jar Ultimate,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302685019
Tesco A4 Report Files 5 Pack,(1),1,2.00,"Tesco Stores Ltd.,","Bag. Recycle with bags at large supermarket
Packing. Widely Recycled",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271660460
