Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Mixed Vegetables 1Kg,(14),4.6,0.69,"A mix of carrots, garden peas, green beans and sweetcorn.","Carrots (35%), Garden Peas (35%), Green Beans, Sweetcorn.",Energy 245kJ / 58kcal ,Energy245kJ / 58kcal196kJ / 47kcalFat1.0g0.8gSaturates0.2g0.2gCarbohydrate6.9g5.5gSugars3.1g2.5gFibre4.3g3.4gProtein3.3g2.6gSalt0.1g0.1gVitamin A667µg (83%NRV)534µg (67%NRV)* ,https://www.tesco.com/groceries/en-GB/products/264226012
Tesco Garden Peas 1Kg,(35),3.8,Nan,Garden peas.,"Important: If food has thawed, do not refreeze. Keep frozen at -18C or cooler. 
",Energy 374kJ / 89kcal ,Energy374kJ / 89kcal299kJ / 71kcalFat1.6g1.3gSaturates0.3g0.2gCarbohydrate9.2g7.4gSugars1.1g0.9gFibre5.6g4.5gProtein6.7g5.4gSalt0.1g0.1gVitamin C16mg (20%NRV)13mg (16%NRV)* ,https://www.tesco.com/groceries/en-GB/products/250172580
Grower's Harvest Garden Peas 900G,(53),2.2,0.55,Garden peas.,"Keep frozen at -18C or cooler. Important: If food has thawed, do not refreeze. 
",Energy 374kJ / 89kcal ,Energy374kJ / 89kcal299kJ / 71kcalFat1.6g1.3gSaturates0.3g0.2gCarbohydrate9.2g7.4gSugars1.1g0.9gFibre5.6g4.5gProtein6.7g5.4gSalt<0.01g<0.01g* Reference intake of an average adult,https://www.tesco.com/groceries/en-GB/products/299539406
Hearty Food Thin Cheese & Tomato Pizza 314G,(21),4.2,0.67,A Pizza Base Topped with Tomato Sauce and a blend Mozzarella Cheese and Cheddar Cheeses.,"INGREDIENTS:Wheat Flour, Mozzarella Cheese (Milk) (22%), Water, Tomato Purée, Tomato, Cheddar Cheese (2%)(Milk), Rapeseed Oil, Yeast, Maize Starch, Salt, Sugar, Oregano, Black Pepper.",Energy 1055kJ / 251kcal ,Energy1055kJ / 251kcal1519kJ / 361kcalFat6.7g9.6gSaturates3.1g4.5gCarbohydrate35.5g51.1gSugars3.1g4.5gFibre2.3g3.3gProtein10.9g15.7gSalt0.7g1.0g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When cooked according to instructi,https://www.tesco.com/groceries/en-GB/products/299557230
Hearty Food Co Straight Cut Chips 1.5Kg,(86),3.1,0.90,Straight cut potato chips.,"INGREDIENTS: Potato (95%), Sunflower Oil, Dextrose.",Energy 808kJ / 192kcal ,Energy808kJ / 192kcal646kJ / 154kcalFat5.5g4.4gSaturates1.5g1.2gCarbohydrate30.6g24.5gSugars0.4g0.3gFibre2.9g2.3gProtein3.6g2.9gSalt0.1g0.1g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When oven cooked accor,https://www.tesco.com/groceries/en-GB/products/299538966
Hearty Food Thin Pepperoni Pizza 314G,(40),4.3,Nan,"A pizza base topped with tomato sauce, mozzarella full fat soft cheese and pepperoni.","INGREDIENTS:Wheat Flour, Water, Mozzarella Full Fat Soft Cheese (Milk) (13%), Pepperoni (10%) [Pork, Pork Fat, Salt, Paprika, Dextrose, White Pepper, Antioxidants (Sodium Ascorbate, Ascorbic Acid, Rosemary Extract), Chilli, Preservative (Sodium Nitrite)], Tomato Purée, Tomato Paste, Rapeseed Oil, Yeast, Maize Starch, Salt, Sugar, Oregano, Black Pepper.",Energy 1086kJ / 259kcal ,Energy1086kJ / 259kcal1608kJ / 383kcalFat8.9g13.2gSaturates3.4g5.1gCarbohydrate32.8g48.5gSugars2.8g4.1gFibre2.4g3.6gProtein10.6g15.7gSalt1.2g1.8g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When cooked according to instructi,https://www.tesco.com/groceries/en-GB/products/299425011
Butchers Choice Chicken Breast Fillets 1Kg,(53),3.3,3.50,Frozen skinless chicken breast portions with added water.,"INGREDIENTS: Chicken (82%), Water, Dextrose, Salt.",Energy 543kJ / 128kcal ,Energy543kJ / 128kcal489kJ / 116kcalFat2.0g1.8gSaturates0.6g0.5gCarbohydrate0.4g0.4gSugars0.1g0.1gFibre0.2g0.2gProtein27.1g24.4gSalt0.3g0.3g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When oven cooked ac,https://www.tesco.com/groceries/en-GB/products/299818007
Butcher's Choice 20 Pork Sausages 907G,(46),4.2,1.00,Pork sausages.,"INGREDIENTS: Pork (42%), Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Pork Fat, Pork Rind, Salt, Dextrose, Stabiliser (Disodium Diphosphate), Preservative (Sodium Metabisulphite), Acidity Regulator (Sodium Citrate), Antioxidant (Ascorbic Acid), Pepper Extract, Mace Extract, Chilli Extract, Pimento Extract, Coriander Extract, Flavouring, Sage Extract.Filled into non-UK beef collagen casing.",Energy 903kJ / 216kcal ,Energy903kJ / 216kcal650kJ / 155kcalFat10.7g7.7gSaturates3.6g2.6gCarbohydrate14.7g10.6gSugars0.4g0.3gFibre2.0g1.4gProtein14.2g10.2gSalt1.3g0.9g* Reference intake of an average ,https://www.tesco.com/groceries/en-GB/products/299587227
Kelly's Clotted Cream 1 Litre,(33),4.3,3.00,Vanilla Dairy Ice Cream Made with 10% Clotted Cream,"Cornish Whole Milk, Sugar, Clotted Cream (Milk) (10%), Butter Oil (Milk), Dried Skimmed Milk, Emulsifier (Mono- and Diglycerides of Fatty Acids), Stabilisers (Locust Bean Gum, Guar Gum), Natural Flavourings, Colours (Annatto, Curcumin)",Energy per 100g ,Energy kJ950kJ568kJ8400kJEnergy kcal228kcal136kcal2000kcal7%Fat 15.0g8.9g70g13% of which saturates 9.6g5.7g20g29%Carbohydrate 20.1g12.0g260g5% of which sugars 20.1g12.0g90g13%Fibre 0.2g0.1g--Protein 3.1g1.8g50g4%Salt,https://www.tesco.com/groceries/en-GB/products/291723454
Quorn Mince 500G,(12),4.2,Nan,"Meat free mince, made with mycoprotein","Mycoprotein (92%), Rehydrated Free Range Egg White, Natural Caramelised Sugar, Firming Agents: Calcium Chloride, Calcium Acetate, Gluten Free Barley Malt Extract",Energy 441kJ ,Energy 441kJ331kJ-105kcal79kcalFat 2.0g1.5g of which saturates 0.5g0.4gC,https://www.tesco.com/groceries/en-GB/products/265387631
Chicago Town Deep Dish Four Cheese 310G,(7),3.1,1.25,"A deep dish pizza base topped with tomato sauce, a blend of mozzarella, mature Cheddar, Monterey Jack and Emmental cheeses.","Wheat Flour (with Calcium, Iron, Thiamin (B1), Niacin (B3)), Tomato Puree, Mozzarella Cheese (15%), Water, Mature Cheddar (4.5%), Vegetable Oil (Rapeseed), Corn Flour, Monterey Jack Cheese (2%), Emmental (1%), Yeast, Sugar, Salt, Modified Potato Starch, Rice Flour, Herbs and Spices, Garlic Powder, Spice Extracts, Basil Oil, Pepper Oil, Flavourings",Energy (as consumed) Per 100g ,Energy - (kJ)11931751--- kcal (Calories)28441721%2000Fat 11g17g24%70g of which saturates 4.7g6.9g35%20gCarbohydrate 34g49g19%260g of which sugars 1.5g2.2g2%90gFibre 0.9g1.4g--Pr,https://www.tesco.com/groceries/en-GB/products/272730214
Tesco Pitted Dark Sweet Cherries 480G,(34),3.9,2.00,Pitted sweet cherries.,"Keep Frozen at -18°C or cooler.    Important: If food has thawed, do not refreeze.
Defrost thoroughly for a minimum of 1 1/2 hours at room temperature or for 6 hours in the refrigerator.
    Once defrosted, keep refrigerated and use on the same day
    Do not refreeze.",Energy 279kJ / 66kcal ,Energy279kJ / 66kcal223kJ / 53kcalFat<0.5g<0.5gSaturates0g0gCarbohydrate13.9g11.1gSugars12.8g10.2gFibre2.1,https://www.tesco.com/groceries/en-GB/products/294892081
Chicago Town Deep Dish Pepperoni 320G,(14),3.3,1.25,"A deep dish pizza base topped with tomato sauce, mozzarella and slices of mini pepperoni.","Wheat Flour (with Calcium, Iron, Thiamin (B1), Niacin (B3)), Tomato Puree, Mozzarella Cheese (15%), Pepperoni (12%) (Pork, Pork Fat, Salt, Spices, Dextrose, Spice Extracts, Maltodextrin, Antioxidant (Ascorbic Acid), Preservative (Sodium Nitrite), Smoke), Water, Vegetable Oil (Rapeseed), Corn Flour, Yeast, Sugar, Salt, Modified Potato Starch, Rice Flour, Herbs and Spices, Garlic Powder, Spice Extracts, Basil Oil, Pepper Oil, Flavourings",Energy (as consumed) Per 100g ,Energy - (kJ)12201878--- kcal (Calories)29144822%2000Fat 13g20g29%70g of which saturates 5.2g8.0g40%20gCarbohydrate 32g50g19%260g of which sugars 1.5g2.4g3%90gFibre 0.9g1.4g--P,https://www.tesco.com/groceries/en-GB/products/272730255
Haagen-Dazs Salted Caramel Ice Cream 460Ml,(18),3.7,4.50,Caramel ice cream with salted caramel swirl (10%) and salted caramel brittle (8%).,"Fresh Cream (31%), Sugar, Condensed Skimmed Milk, Egg Yolk, Glucose Syrup, Butter, Dried Glucose Syrup, Condensed Whole Milk, Coconut Oil, Salt, Emulsifier (Sunflower Lecithin), Natural Vanilla Flavouring, Gelling Agent (Pectins)",Energy 1182 kJ ,Energy 1182 kJ1017 kJ-282 kcal243 kcal12 %Fat 17.2 g14.8 g21 % of which saturates 10.8 g9.3 g47 %Carbohydrate 27.8 g23.9 g9 % of which sugars 23.5 g20.2 g22 %Fibre 0.0 g0.0 g-Protein 4.1 g3.5 g7 %Salt 0.6 g0.5,https://www.tesco.com/groceries/en-GB/products/300111410
Magnum White Ice Cream 4 X 110Ml,(114),4.9,3.00,Ice cream with vanilla from Madagascar coated with white chocolate (26%),"‎Ingredients: Reconstituted skimmed MILK, sugar, cocoa butter¹, water, coconut oil, glucose syrup, whole MILK powder, glucose-fructose syrup, whey solids (MILK), butter oil (MILK), skimmed MILK powder, emulsifiers (E471, E442, E476), exhausted vanilla bean pieces, stabilisers (E412, E410, E407), natural vanilla flavouring¹ (with MILK), flavouring, colour (E160a). May contain: soy and almonds. Gluten free. ¹Rainforest Alliance Certified™",Nan,Energy (kJ)1258 kJ903 kJ994 kJ12%Energy (kcal)300 kcal216 kcal237 kcal0%Fat (g)17 g12 g14 g20%of which saturates (g)12 g8.8 g9.7 g49%Carbohydrate (g)32 g23 g25 g10%of which sugars (g)29 g21 g23 g26%Protein (g)3.5 g2.5 g2.7 g5%Salt (g)0.15 g0.11 g0.12 g2%*% of Reference i,https://www.tesco.com/groceries/en-GB/products/287174642
Cornetto Classic Ice Cream Cones 6X90ml,(36),4.6,2.00,Vanilla flavour ice cream in a wafer cone (12%) with chocolate flavour coating (13%) and hazelnut pieces (2.5%).,"Reconstituted skimmed MILK, vegetable oils (coconut, sunflower), glucose syrup, sugar, WHEAT flour, fructose, HAZELNUTS (2.5%), fat-reduced cocoa powder, potato starch, water, emulsifiers (mono- and diglycerides of fatty acids, sunflower lecithins, ammonium phosphatides), stabilisers (guar gum, locust bean gum, carrageenan), whey solids (MILK), salt, skimmed MILK powder, caramelised sugar syrup, flavourings (contains MILK). May contain: soy",Nan,Energy (kJ)1242 kJ832 kJEnergy (kcal)296 kcal198 kcalFat (g)16 g11 gof which saturates (g)13 g8.4 gCarbohydrate (g)33 g22 gof which suga,https://www.tesco.com/groceries/en-GB/products/303067716
Tesco Finest British Chunky Oven Chips 1.5Kg,(43),4,2.50,"Chunky cut potato chips, made with Maris Piper potatoes, coated in batter.","INGREDIENTS: Maris Piper Potato (89%) (Potato), Wheat Flour, Sunflower Oil, Maize Flour, Salt, Rice Flour, Dextrose, Black Pepper Extract. ",Energy 762kJ / 181kcal ,Energy762kJ / 181kcal915kJ / 217kcalFat4.1g4.9gSaturates0.7g0.9gCarbohydrate32.4g38.8gSugars0.5g0.6gFibre2.7g3.3gProtein2.3g2.7gSalt0.5g0.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooked according t,https://www.tesco.com/groceries/en-GB/products/258601752
Tesco Sweet Potato Oven Chips 500G,(10),3.6,2.30,Sweet potato chips coated in a seasoned batter.,"INGREDIENTS: Sweet Potato (92%), Sunflower Oil, Rice Flour, Maize Flour, Paprika Powder (Paprika), Salt, Dextrose, Garlic Powder, Onion Powder, Cayenne Pepper, Black Pepper Extract, Smoked Salt, Yeast Extract, Paprika Extract.",Energy 734kJ / 175kcal ,Energy734kJ / 175kcal646kJ / 154kcalFat5.5g4.8gSaturates0.6g0.5gCarbohydrate26.2g23.0gSugars15.8g13.9gFibre4.5g4.0gProtein3.0g2.6gSalt0.5g0.4g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooked,https://www.tesco.com/groceries/en-GB/products/279570726
Birds Eye 20 Omega 3 Fish Fingers 560G,(16),2.4,3.10,"Alaska pollock fillet Fish Fingers, lightly fried.","Alaska Pollock (Fish) (58%), Breadcrumb Coating*, Rapeseed Oil, *Breadcrumb Coating (Wheat Flour, Water, Potato Starch, Salt, Paprika, Fish Oil, Yeast, Turmeric)",Energy As Sold 100g Provides: ,Energy - kJ916kJ1024kJ- kcal218kcal244kcalFat 9.4g10.0g- of which Saturates 0.8g0.8gCarbohydrate 21.0g24.0g- of which Sugars <0.5g<0.5gFibre 0.9g1.0gProtein 12.0g14.0gSalt 0.88g0.99g#Children's nutritional needs differ to those of adults consequently smaller portion sizes may be appropriate--,https://www.tesco.com/groceries/en-GB/products/302861751
Mccain 4 Ready Baked Jackets 800G,(31),3.7,2.50,Ready baked jacket potatoes cross cut and drizzled with sunflower oil,"Potatoes (99.5%), Sunflower Oil (0.5%)",Energy Per 100g Frozen ,Energy kJ403839855kcal95198202Fat g0.51.01.0 of which saturates gNilNilNilCarbohydrate g20.943.444.9 of which sugars g2,https://www.tesco.com/groceries/en-GB/products/272423694
Mccain Hash Browns 625G,(18),2.1,1.80,"Wedges of shredded potato, seasoned and cooked in sunflower oil","Potatoes (89%), Sunflower Oil (7%), Dehydrated Potato, Salt, Spices, Yeast Extract, Onion Powder",Energy Per 100g Frozen ,Energy kJ669735kcal160176Fat g6.97.4 of which saturates g0.80.8Carbohydrate g2123 of ,https://www.tesco.com/groceries/en-GB/products/285981686
Tesco Frozen Strawberry & Blueberry 500G,(14),2.9,2.00,Frozen whole strawberries and whole blueberries.,"INGREDIENTS: Strawberry, Blueberry.",Energy 235kJ / 56kcal ,Energy235kJ / 56kcal188kJ / 45kcalFat0.4g0.3gSaturates0g0gCarbohydrate11.1g8.9gSugars7.6g6.0gFibre2.5g2.0gProtein0.7g0.5gSalt<0.01g<0.01gVitamin,https://www.tesco.com/groceries/en-GB/products/297186601
Tesco 4 Breaded Cod Fillets 500G,(24),3.5,3.00,"4 Skinless and boneless cod (Gadus morhua) fillets, formed from pieces of 100% Cod fillet coated in breadcrumbs.","Cod (Fish) (52%), Wheat Flour, Rapeseed Oil, Water, Salt, Maize Flour, Yeast, Dextrose, Wheat Starch, Sugar, Palm Oil, Raising Agents (Sodium Bicarbonate, Calcium Phosphate), Wheat Gluten, Modified Wheat Starch, Sunflower Oil, Glucose Syrup, Milk Proteins.",Energy 937kJ / 223kcal ,Energy937kJ / 223kcal1078kJ / 257kcalFat9.2g10.5gSaturates0.7g0.8gCarbohydrate21.9g25.2gSugars0.9g1.1gFibre1.4g1.6gProtein12.6g14.5gSalt0.7g0.8g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When oven cooked acc,https://www.tesco.com/groceries/en-GB/products/266195171
Tesco 4 Beef Quarter Pounders 454G,(36),2.3,2.25,"Beef quarter pound burgers with onion, salt and black pepper.","Beef (80%), Onion, Water, Pea Flour, Salt, Black Pepper.",Energy 1265kJ / 305kcal ,Energy1265kJ / 305kcal1113kJ / 269kcalFat26.1g23.0gSaturates11.0g9.7gCarbohydrate3.4g3.0gSugars0.6g0.5gFibre0.4g0.4gProtein14.0g12.3gSalt0.8g0.7g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When gril,https://www.tesco.com/groceries/en-GB/products/277759162
Mccain Gastro Chips 700G,(69),3.5,2.99,Triple cooked gastro chips prepared in beef and vegetable oil,"Potato (87%), Vegetable Oil (9%) (Corn Oil, Sunflower Oil), Beef Dripping (4%), Salt",Energy Per 100g Frozen ,Energy kJ8491174kcal203281Fat g11.915.2 of which saturates g3.03.7Carbohydrate g21.031.6 o,https://www.tesco.com/groceries/en-GB/products/293723278
Feast Chocolate Ice Cream 4 X 90Ml,(33),4.7,2.50,Chocolate flavour ice cream with a solid chocolate flavour centre (13%) and crisp chocolate flavour coating (19%) with biscuit pieces (1.5%).,"‎Ingredients: Reconstituted skimmed MILK, coconut oil, sugar, glucose syrup, glucose-fructose syrup, skimmed MILK powder, WHEAT flour, fat-reduced cocoa powder, emulsifiers (SOYBEAN lecithins, mono- and diglycerides of fatty acids), whey solids (MILK), stabilisers (guar gum, locust bean gum), flavouring, salt, raising agent (ammonium hydrogen carbonate). May contain: hazelnut, almond, egg",Nan,Energy (kJ)1457 kJ1133 kJEnergy (kcal)348 kcal270 kcalFat (g)23 g18 gof which saturates (g)20 g15 gCarbohydrate (g)32 g25 gof which suga,https://www.tesco.com/groceries/en-GB/products/303066591
Rowntrees Fruit Stack 4X70ml,(3),5,1.90,"Apple, orange and strawberry fruit ice with chocolate flavoured pieces.","Water, Sugar, Orange Juice from Concentrate (9.5%), Apple Juice from Concentrate (8%), Glucose Syrup, Strawberry Juice from Concentrate (2.5%), Strawberry Puree (1.5%), Flavourings, Stabilisers (Locust Bean Gum, Guar Gum), Acid (Citric Acid), Beetroot  Juice Concentrate, Vegetable Oils (Coconut, Sunflower), Carrot Concentrate, Colours (Carotenes, Curcumin), Invert Sugar Syrup, Fat Reduced Cocoa Powder, Safflower Concentrate, Spirulina Concentrate, Emulsifier (Soya Lecithin)",Energy 364 kJ ,Energy 364 kJ334 kJ234 kJ8400 kJ-86 kcal79 kcal55 kcal2000 kcalFat <0.5g<0.5g<0.5g70gof which: saturates 0.2g0.2g<0.1g20gCarbohydrate 20g19g13g260gof which: sugars 16g14g10g90gFibre <0.5g<0.5g<0.5g-Protein <0.5g<0.5g<0.5g50gSalt <0.01g<0.01g<0.01g6g*Reference Intake of an average adult (8400kJ/2000kcal)*----*One lolly (70m,https://www.tesco.com/groceries/en-GB/products/305970778
Tesco Vanilla Ice Cream 900Ml,(27),2.7,1.70,Vanilla flavoured ice cream with crushed vanilla pods.,"INGREDIENTS: Reconstituted Skimmed Milk Concentrate, Partially Reconstituted Buttermilk Powder (Milk), Sugar, Coconut Oil, Palm Stearin, Palm Oil, Dextrose, Palm Kernel Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Flavouring, Stabilisers (Locust Bean Gum, Guar Gum), Vanilla Pods, Colours (Carotenes, Beetroot Red, Curcumin).",Energy 726kJ / 174kcal ,Energy726kJ / 174kcal399kJ / 95kcalFat9.3g5.1gSaturates7.4g4.1gCarbohydrate19.2g10.6gSugars19.0g10.4gFibre0.8g0.4gProtein2.8g1.5gSalt0.1g0.1g* Reference intake of a,https://www.tesco.com/groceries/en-GB/products/277006351
Tesco Stonebaked Mixed Vegetable Pizza 380G,(34),4.3,1.40,"A stonebaked pizza base topped with a tomato and an Emmental medium fat hard cheese and blue cheese sauce, Mozzarella full fat soft cheese and Cheddar cheeses, marinated grilled red and yellow peppers, red and yellow peppers, spinach, red onion, fried onion and spring onion.","INGREDIENTS: Wheat Flour, Tomato Purée, Mozzarella Full Fat Soft Cheese (Milk) (7%), Marinated Grilled Red and Yellow Peppers (7%) [Red Pepper, Yellow Pepper, Sunflower Oil, Sugar, Salt, Concentrated Lemon Juice, Garlic, Chilli], Water, Cheddar Cheese (Milk) (5%), Red and Yellow Peppers (5%), Spinach (3.5%), Red Onion (3.5%), Spring Onion (2.5%), Onion, Emmental Medium Fat Hard Cheese (Milk), Single Cream (Milk), Crème Fraîche (Milk), Yeast, Dextrose, Rapeseed Oil, Salt, Blue Cheese (Milk), Sunflower Oil, Garlic, Sugar, Pea Starch, Dried Herbs, Spices, Potato Starch, Sourdough Culture (Wheat).",Energy 822kJ / 195kcal ,Energy822kJ / 195kcal1471kJ / 350kcalFat6.0g10.7gSaturates3.2g5.7gCarbohydrate27.3g48.8gSugars3.9g7.0gFibre2.1g3.7gProtein7.1g12.7gSalt0.6g1.1g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When co,https://www.tesco.com/groceries/en-GB/products/291196322
Solero Exotic Ice Cream 3 X 90Ml,(101),4.7,1.90,Vanilla ice cream with a swirl (12%) and a coating (38%) of exotic fruit sorbet,"Reconstituted skimmed MILK, sugar, water, peach puree (7%), glucose-fructose syrup, passion fruit juice (6%), pineapple juice from concentrate (6%), mango puree (6%), coconut oil, whey solids (MILK), stabilisers (locust bean gum, guar gum, carrageenan), emulsifier (mono- and diglycerides of fatty acids), colour (carotenes), acidity regulator (citric acid), flavouring (contains MILK). Gluten free. ¹at least 50% of the fruits used in this product are sustainably farmed. For more information: www.icecreamjoy.com",Nan,Energy (kJ)604 kJ453 kJ411 kJ5%Energy (kcal)144 kcal108 kcal98 kcal0%Fat (g)3 g2.3 g2.1 g3%of which saturates (g)2.7 g2.1 g1.9 g10%Carbohydrate (g)27 g20 g18 g7%of which sugars (g)25 g19 g17 g19%Protein (g)1.7 g1.3 g1.2 g2%Salt (g)0.08 g0.06 g0.06 g1%*% of Reference ,https://www.tesco.com/groceries/en-GB/products/291971159
Carte D'or Salted Caramel Ice Cream Dessert 1000Ml,(52),4.6,3.50,Sea salted caramel dairy ice cream with caramel pieces (4%).,"Reconstituited skimmed MILK, fresh cream (MILK) (11.5%), sugar, caramelised sugar syrup (6%), glucose syrup, glucose fructose syrup, sweetened condensed skimmed MILK, butter oil (MILK), whey solids (MILK), colour (caustic sulphite caramel), sea salt (0.4%), emulsifier (mono- and diglycerides of fatty acids), stabilisers (locust bean gum, guar gum, carrageenan), flavourings (MILK), humectant (sorbitol). May contain: soy, nuts, eggs and gluten",Nan,Energy (kJ)869 kJ434 kJ5%Energy (kcal)208 kcal104 kcal0%Fat (g)8.4 g4.2 g6%of which saturates (g)5.7 g2.9 g15%Carbohydrate (g)30 g15 g6%of which sugars (g)22 g11 g12%Protein (g)2.9 g1.5 g3%Salt (g)0.63 g0.31 g5%*% of Reference,https://www.tesco.com/groceries/en-GB/products/300964736
Birds Eye 10 Potato Waffles 567G,(17),4.2,1.50,"Waffles made with freshly mashed potatoes, lightly fried.","Potato (88%), Rapeseed Oil, Potato Granules, Potato Starch, Salt, Stabiliser (Hydroxypropyl Methylcellulose)#, White Pepper, #Derived from natural plant material",Energy As Sold 100g Provides: ,Energy - kJ673kJ394kJ- kcal161kcal94kcalFat 6.8g3.9g- of which Saturate,https://www.tesco.com/groceries/en-GB/products/277314723
Birds Eye Garden Peas 375G,(7),4,1.30,Garden Peas,Store in a freezer at -18°C or coolerSee back of pack for best before end date,Energy As Sold 100g Provides: ,Energy - kJ285kJ229kJ- kcal68kcal55kcalFat 0.7g0.6g- of which Saturates 0.1g<0.1gCarbohydrate 7.5g6.0g- of which Sugars 4.9g3.9gFibre 6.0g4.8gProtein 4.9g3.9gSalt <0.01g<0.01gVitamin C 16mg 20% NRV#12mg 15%,https://www.tesco.com/groceries/en-GB/products/296118201
