Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Hovis Wholemeal Thick Bread 800G,(10),4.4,0.99,Thick Sliced Wholemeal Bread,"Wholemeal Flour (Wheat), Water, Wheat Protein, Yeast, Granulated Sugar, Salt, Soya Flour, Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oil (Palm, Rapeseed), Emulsifiers: E471, E472e, Preservative: E282, Caramelised Sugar, Flour Treatment Agent: Ascorbic Acid, This product contains 61% Wholegrains from Wholemeal Flour",Energy 934kJ ,Energy 934kJ439kJ5%-221kcal104kcalFat 1.8g0.8g1% of which saturates 0.4g0.2g1%Carbohydrates37.8g17.8g7% of which sugars 4.1g1.9g2%Fibre 6.8g3.2gProtein 10.0g4.7g9%Salt 0.90g0.42g7%Vitamin B10.23mg (21% RI)0.11mg (10% RI)* Ref,https://www.tesco.com/groceries/en-GB/products/263518014
Tesco Butter Brioche Rolls 8Pk,(7),4.1,Nan,Brioche rolls made with egg and concentrated butter.,"Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Pasteurised Egg, Water, Concentrated Butter (Milk) (5%), Rapeseed Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Yeast, Dried Skimmed Milk, Salt, Wheat Gluten, Hydrolysed Wheat Protein, Thickener (Carboxymethylcellulose), Flavouring, Milk Proteins, Colour (Beta-Carotene), Antioxidant (Ascorbic Acid). ",Energy 1450kJ / 345kcal ,Energy1450kJ / 345kcal464kJ / 110kcalFat10.5g3.4gSaturates5.1g1.6gCarbohydrate52.9g16.9gSugars12.1g3.9gFibre2.2g0.7,https://www.tesco.com/groceries/en-GB/products/251931548
Menissez 2 Sourdough Baguettes 250G,(21),4.7,1.00,2 Part Baked Baguettes,"Wheat Flour, Water, Wheat Sourdough, Yeast, Ethylalcohol, Salt, Malted Wheat Flour, Wheat Gluten, Fermented Wheat Germ, Wheat Fibre, Malted Barley Flour, Malted Barley Extract, Deactivated Yeast, Antioxidant: Ascorbic Acid",Nan,Energy 1032 kJ / 243 kcal,https://www.tesco.com/groceries/en-GB/products/304787409
6 Pack White Finger Rolls,(16),1.4,0.69,White Finger Rolls 6 PK,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Dextrose, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1212kJ / 286kcal ,Energy1212kJ / 286kcal606kJ / 143kcalFat1.3g0.7gSaturates0.4g0.2gCarbohydrate56.5g28.3gSugars2.8g1.4gFibre2.1g1.1,https://www.tesco.com/groceries/en-GB/products/255810060
Large White Bap 4 Pack,(20),2.4,0.69,Large White Baps 4 PK,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Dextrose, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1212kJ / 286kcal ,Energy1212kJ / 286kcal921kJ / 217kcalFat1.3g1.0gSaturates0.4g0.3gCarbohydrate56.5g42.9gSugars2.8g2.1gFibre2.1g1.6,https://www.tesco.com/groceries/en-GB/products/252193004
Tesco Large White Baps 4 Pack,(9),3.2,0.70,4 White baps.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Dextrose, Yeast, Salt, Spirit Vinegar, Fermented Wheat Flour, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Soya Flour, Rapeseed Oil, Flour Treatment Agents (L-Cysteine Hydrochloride, Ascorbic Acid).",Energy 1093kJ / 259kcal ,Energy1093kJ / 259kcal1038kJ / 246kcalFat3.9g3.7gSaturates2.0g1.9gCarbohydrate44.0g41.8gSugars3.7g3.5gFib,https://www.tesco.com/groceries/en-GB/products/255231572
H.W.Nevills Pain Au Chocolat 8 Pack,(11),4.2,0.95,Pastry with chocolate filling.,"INGREDIENTS: Wheat Flour, Water, Palm Fat, Chocolate (10%) [Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soya Lecithins)], Sugar, Wheat Gluten, Yeast, Sunflower Oil, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Salt, Dried Skimmed Milk, Thickener (Carboxymethylcellulose), Coconut Oil, Acidity Regulator (Citric Acid), Milk Proteins, Colour (Carotenes), Antioxidant (Ascorbic Acid).",Energy 1722kJ / 412kcal ,Energy1722kJ / 412kcal775kJ / 185kcalFat21.7g9.8gSaturates11.5g5.2gCarbohydrate46.0g20.7gSugars13.5g6.1gFibre2.6g1.,https://www.tesco.com/groceries/en-GB/products/300017050
Tesco Sliced Fruit Loaf Each,(27),4.1,1.00,Sliced fruit loaf.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Mixed Fruits (26%), Water, Rapeseed Oil, Mixed Peel (2%), Wheat Gluten, Invert Sugar Syrup, Yeast, Dextrose, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Salt, Palm Oil, Soya Flour, Maize Starch, Flour Treatment Agent (Ascorbic Acid).Mixed Fruits contain: Sultanas, Raisins.Mixed Peel contains: Orange Peel, Lemon Peel.",Energy 1187kJ / 281kcal ,Energy1187kJ / 281kcal427kJ / 101kcalFat3.6g1.3gSaturates0.9g0.3gCarbohydrate52.6g18.9gSugars18.7g6.7gFibre3.2g1.2,https://www.tesco.com/groceries/en-GB/products/254946102
H.W Nevills 8 Plain Tortilla Wraps,(43),2,0.65,8 Plain wheat tortilla wraps.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Palm Oil, Humectant (Glycerol), Sugar, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate, Calcium Propionate), Salt, Wheat Starch, Flour Treatment Agent (L-Cysteine).",Energy 1212kJ / 287kcal ,Energy1212kJ / 287kcal739kJ / 175kcalFat4.4g2.7gSaturates2.1g1.3gCarbohydrate52.7g32.1gSugars3.4g2.1gFibre2.8g1.7,https://www.tesco.com/groceries/en-GB/products/304416929
Tesco Finest White Loaf 800G,(55),4.2,0.99,Sliced white bread with sourdough.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Wheat Bran, Fermented Wheat Flour, Emulsifier (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid).",Energy 999kJ / 236kcal ,Energy999kJ / 236kcal500kJ / 118kcalFat1.3g0.6gSaturates0.3g0.2gCarbohydrate45.5g22.7gSugars7.1g3.6gFibre4.1g2.,https://www.tesco.com/groceries/en-GB/products/300134399
Warburtons Wholemeal Medium Bread 800G,(14),3,1.05,Sliced Wholemeal Bread,"Wholemeal Wheat Flour, Water, Yeast, Salt, Vegetable Oil (Rapeseed, Sustainable Palm), Wheat Gluten, Emulsifiers: E471, E481, E472e, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 974kJ ,Energy 974kJ436kJ8400kJ-231kcal103kcal2000kcalFat 2.8g1.3g70g of which saturates 0.5g0.2g20gCarbohydrate 37.8g16.9g260g,https://www.tesco.com/groceries/en-GB/products/254944260
Tesco English Muffins 4 Pack,(12),2.4,0.60,4 White English muffins.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Semolina (Wheat), Soya Flour, Yeast, Salt, Sugar, Palm Oil, Spirit Vinegar, Preservative (Calcium Propionate), Emulsifier (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid).",Energy 929kJ / 219kcal ,Energy929kJ / 219kcal669kJ / 158kcalFat1.5g1.1gSaturates0.5g0.4gCarbohydrate41.7g30.0gSugars4.4g3.2gFibre2.7g1.,https://www.tesco.com/groceries/en-GB/products/299999454
Tesco White Batch Rolls 6 Pack,(24),1.5,0.65,White rolls.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Fermented Wheat Flour, Rapeseed Oil, Sugar, Salt, Emulsifiers (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids), Soya Flour, Palm Oil, Dried Wheat Flour, Spirit Vinegar, Flour Treatment Agent (Ascorbic Acid).",Energy 1092kJ / 258kcal ,Energy1092kJ / 258kcal742kJ / 176kcalFat3.6g2.4gSaturates0.8g0.5gCarbohydrate47.1g32.0gSugars3.9g2.7gFibre1.9g1.,https://www.tesco.com/groceries/en-GB/products/251807007
Tesco Wholemeal Batch Rolls 6 Pack,(15),2.7,0.65,Wholemeal rolls dusted with white flour.,"INGREDIENTS: Wholemeal Wheat Flour, Water, Sugar, Yeast, Wheat Protein, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Fermented Wheat Flour, Rapeseed Oil, Salt, Malted Barley Flour, Emulsifiers (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids), Soya Flour, Spirit Vinegar, Dried Wheat Flour, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1011kJ / 239kcal ,Energy1011kJ / 239kcal687kJ / 163kcalFat3.4g2.3gSaturates0.8g0.5gCarbohydrate38.7g26.3gSugars4.6g3.1gFibre5.0g3.4,https://www.tesco.com/groceries/en-GB/products/254944968
Tesco Finest Wholemeal Loaf 800G,(34),4.1,0.99,Sliced wholemeal bread.,"INGREDIENTS: Wholemeal Wheat Flour, Water, Toasted Rye Flakes, Yeast, Oat Bran, Salt, Wheat Gluten, Fermented Wheat Flour, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Spirit Vinegar, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 928kJ / 220kcal ,Energy928kJ / 220kcal408kJ / 97kcalFat1.7g0.7gSaturates0.4g0.2gCarbohydrate36.9g16.2gSugars2.8g1.2gFibre6.3g2.8,https://www.tesco.com/groceries/en-GB/products/300134377
H W Nevill's Wholemeal Bread 800G,(48),3.4,0.36,Medium sliced wholemeal bread.,"INGREDIENTS: Wholemeal Wheat Flour, Water, Wheat Gluten, Yeast, Salt, Emulsifiers (Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids, Mono-and Diglycerides of Fatty Acids), Preservative (Calcium Propionate), Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 915kJ / 217kcal ,Energy915kJ / 217kcal330kJ / 78kcalFat1.7g0.6gSaturates0.5g0.2gCarbohydrate36.2g13.0gSugars2.0g0.7gFibre7.0g2.5,https://www.tesco.com/groceries/en-GB/products/299045558
New York Bakery Sesame Bagels 5 Pack,(69),4.6,1.60,5 Sesame Topped Plain Bagels,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Sesame Seeds (3%), Sugar, Yeast, Maize, Salt, Rapeseed Oil, Spirit Vinegar, Preservative (Calcium Propionate), Malted Barley Flour, Flour Treatment Agent (Ascorbic Acid)",Energy 1135kJ ,Energy1135kJ1021kJ268kcal241kcalFat2.8g2.5g(of which saturates)0.5g0.5gCarbohydrate47.8g,https://www.tesco.com/groceries/en-GB/products/256592522
Warburtons 5 Pack Bagels Plain,(28),3.1,1.60,5 Sliced White Bagels,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Malted Wheat Flour, Wheat Gluten, Sugar, Dextrose, Maize, Salt, Rice Flour, Soya Flour, Preservative: Calcium Propionate, Gelling Agent: E466, Acidity Regulator: Citric Acid, Emulsifiers: E472e, E481, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy 1088kJ ,Energy 1088kJ870kJ8400kJ-259kcal207kcal2000kcalFat 1.7g1.4g70g of which saturates 0.6g0.5g20gCarboh,https://www.tesco.com/groceries/en-GB/products/303351247
Mission Deli 6 Wheat & White Mini Wraps,(43),4.4,0.95,6 Wheat Flour Mini Tortilla Wraps with the Added Goodness of Wheatgerm & Fibre,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Vegetable Oils (Palm Oil, Rapeseed Oil), Wheat Fibre (4.5%), Humectant (Glycerol), Sugar, Emulsifiers (Mono- and Diglycerides of Fatty Acids, Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty (Acids), Salt, Wheat Germ (0.9%), Stabilisers (Guar Gum, Sodium Carboxy Methyl Cellulose, Cellulose Gum), Wheat Gluten, Raising Agents (Sodium Carbonates, Diphosphates), Preservatives (Calcium Propionate, Potassium Sorbate), Acid (Malic Acid), Flavouring, Flour Treatment agent (L-Cysteine Hydrochloride)",Nan,Energy 1260 kJ391 kJ8400kJ/391 kJ-299 kcal93 kcal2000kcal93 kcalTotal Fat6.9g2.1g70g2.1g(of which saturates)2.9g0.9g20g0.9gCarbohydrate 50.0g15.5g260g15.5g(of which sugars)3.4g1.0g90g1.0gFibre 3.6g1.1g24g1.1gProtein 7.5g2.3g50g2.3gSalt 1.45g0.45g6g0.45gNutritional needs of indiv,https://www.tesco.com/groceries/en-GB/products/268004113
Tesco Finest 4 All Butter Croissants,(17),2.6,1.75,4 Croissants made with French churned butter.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Milk) (25%), Water, Sugar, Pasteurised Egg, Dried Skimmed Milk, Yeast, Salt, Inactive Wheat Sourdough, Flour Treatment Agent (Ascorbic Acid), Acetic Acid, Lactic Acid.",Energy 1703kJ / 407kcal ,Energy1703kJ / 407kcal1039kJ / 248kcalFat21.3g13.0gSaturates13.0g7.9gCarbohydrate43.5g26.5gSugars6.7g4.1gFibre2.0g1.2,https://www.tesco.com/groceries/en-GB/products/257005808
Tesco 4 Homebake Baguettes 600G,(12),4.3,Nan,Part baked white bread baguettes.,"INGREDIENTS: Wheat Flour, Water, Yeast, Fermented Wheat Flour, Salt, Malted Wheat Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1223kJ / 289kcal ,Energy1223kJ / 289kcal917kJ / 216kcalFat1.2g0.9gSaturates0.2g0.1gCarbohydrate59.1g44.3gSugars4.5g3.4gFibre3.5g2.6gProtein8.6g6.5gSalt1.3g1.0g* ,https://www.tesco.com/groceries/en-GB/products/254682966
Warburtons 6 Brown Sandwich Thins,(6),3.5,1.00,6 Sliced Thin Brown Bread Rolls,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)] and Wholemeal Wheat Flour, Water, Vegetable Oil (Rapeseed, Sustainable Palm), Wheat Gluten, Dextrose, Salt, Yeast, Barley Malt Flour, Sugar, Stabiliser: Xanthan Gum, Emulsifiers: E471, E481, Gelling Agent: E466, Caramelised Sugar, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy 1058kJ ,Energy 1058kJ423kJ8400kJ-252kcal100kcal2000kcalFat 2.8g1.1g70g of which saturates 0.9g0.4g20gCarbo,https://www.tesco.com/groceries/en-GB/products/273349129
Tesco Egg Custard Tarts 4 Pack,(79),2,1.40,4 Pastry cases filled with egg custard finished with nutmeg.,"INGREDIENTS: Whole Milk, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Pasteurised Egg (16%), Sugar, Palm Oil, Dried Glucose Syrup, Rapeseed Oil, Dextrose, Double Cream (Milk), Palm Kernel Oil, Nutmeg, Salt, Colour (Carotenes), Flavouring.",Energy 1191kJ / 284kcal ,Energy1191kJ / 284kcal1025kJ / 244kcalFat12.3g10.6gSaturates5.7g4.9gCarbohydrate35.9g30.9gSugars13.8g11.9gFibre1.3g1.1,https://www.tesco.com/groceries/en-GB/products/257471134
Warburtons White Sandwich Thins 6 Pack,(7),3.6,1.00,6 Sliced Thin White Bread Rolls,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Vegetable Oil (Rapeseed, Sustainable Palm), Yeast, Dextrose, Salt, Wheat Gluten, Sugar, Stabiliser: Xanthan Gum, Emulsifiers: E471, E481, Gelling Agent: E466, Soya Flour, Preservative: Calcium Propionate, Flavouring, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy 1054kJ ,Energy 1054kJ422kJ8400kJ-251kcal100kcal2000kcalFat 2.8g1.1g70g of which saturates 0.8g0.3g20gCarbo,https://www.tesco.com/groceries/en-GB/products/268319311
Tesco 8 All Butter Croissants,(15),3,1.70,8 All butter croissants.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Milk) (18%), Water, Sugar, Yeast, Salt, Pasteurised Egg, Flour Treatment Agent (Ascorbic Acid).",Energy 1539kJ / 367kcal ,Energy1539kJ / 367kcal677kJ / 161kcalFat14.1g6.2gSaturates8.4g3.7gCarbohydrate49.2g21.6gSugars6.0g2.6gFibre2.8g1.2,https://www.tesco.com/groceries/en-GB/products/254945512
Warburtons Danish Sliced White Bread 400G,(14),4.3,0.95,Sliced White Bread,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Salt, Dextrose, Emulsifiers: E472e, E471, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy 1030kJ ,Energy 1030kJ266kJ8400kJ-243kcal63kcal2000kcalFat 1.2g0.3g70g of which saturates 0.2g0.1g20gCarbohydrate 45.8g11.8g260g,https://www.tesco.com/groceries/en-GB/products/255727936
Kingsmill Soft White Medium Bread 800G,(4),4.2,0.95,White Bread,"Wheat Flour (with Calcium, Iron, Niacin (B3) and Thiamin (B1)), Water, Yeast, Salt, Vegetable Oils (Rapeseed, Sustainable Palm), Soya Flour, Vinegar, Emulsifier: E472e, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 1007 kJ ,Energy 1007 kJ403 kJ5%238 kcalFat 2.0 g0.8 g1%of which: saturates 0.6 g0.2 g1%Carbohydrate 45.6 g18.2 g7%of which: sugars 3.8 g1.5 g2%Fibre 2.7 g1.1 gProtein 8.0 g3.2 g6%Salt ,https://www.tesco.com/groceries/en-GB/products/259804954
Kingsmill 50/50 Thick Bread 800G,(7),3.9,0.85,Soft White Bread made with 50% Wholemeal Wheat Flour (33% of the baked loaf),"Wheat Flour (33%) (with Calcium, Iron, Niacin (B3) and Thiamin (B1)), Wholemeal Wheat Flour (33%), Water, Yeast, Salt, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Emulsifier: E472e, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 991 kJ ,Energy 991 kJ436 kJ5%234 kcalFat 2.2 g1.0 g1%of which: saturates 0.4 g0.2 g1%Carbohydrate 41.9 g18.4 g7%of which: sugars 3.1 g1.4 g2%Fibre 4.7 g2.1 gProtein 9.4 g4.1 g8%Salt ,https://www.tesco.com/groceries/en-GB/products/252065992
Warburtons Wonder Thins 50/50 6 Pack,(1),5,1.00,6 Sliced Thin White Rolls Made with 50% Wholemeal Flour,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)] and Wholemeal Wheat Flour, Water, Vegetable Oil (Rapeseed, Sustainable Palm), Wheat Gluten, Yeast, Dextrose, Salt, Sugar, Emulsifiers: E471, E481, Stabiliser: Xanthan Gum, Calcium Carbonate, Gelling Agent: E466, Soya Flour, Vitamin D, Preservative: Calcium Propionate, Flavouring, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy Per 100g of product ,ENERGY1054kJ422kJ8400kJ-251kcal100kcal2000kcal%NRV*FAT2.9g1.2g70gof which saturates1.0g0.4g20gCARBOHYDRATE44.5g17.8g260gof which sugars3.9g1.6g90gFIBRE3.6g1.4gPROTEIN10.0g4.0g50gSALT0.90g0.36g6gCALCIU,https://www.tesco.com/groceries/en-GB/products/305038541
Kingsmill Tasty Wholemeal Medium Bread 800G,(12),3,0.95,Wholemeal Bread with Kibbled Malted Wheat,"Wholemeal Wheat Flour, Water, Kibbled Malted Wheat (3.5%), Sugar, Yeast, Wheat Protein, Salt, Malted Barley Flour, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Emulsifier: E472e, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C), With 62% Wholegrain (Wholemeal Wheat Flour, Kibbled Malted Wheat, Malted Barley Flour)",Energy 984 kJ ,Energy 984 kJ394 kJ5%233 kcalFat 2.8 g1.1 g2%of which: saturates 0.6 g0.2 g1%Carbohydrate 38.6 g15.4 g6%of which: sugars 4.3 g1.7 g2%Fibre 6.3 g2.5 gProtein 10.2 g4.1 g8%Salt ,https://www.tesco.com/groceries/en-GB/products/252990345
Tesco Finest Oat & Barley Loaf 800G,(41),4.7,1.10,Sliced white bread with oats and barley.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Oats (7%), Barley (4%), Oatmeal, Wheat Bran, Wheat Gluten, Yeast, Fermented Wheat Flour, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Spirit Vinegar, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1045kJ / 247kcal ,Energy1045kJ / 247kcal460kJ / 109kcalFat2.2g1.0gSaturates0.5g0.2gCarbohydrate44.9g19.7gSugars2.7g1.2gFibre4.9g2.,https://www.tesco.com/groceries/en-GB/products/300134439
Warburtons Wholemeal Medium Bread 400G,(10),4,0.85,Sliced Wholemeal Bread,"Wholemeal Wheat Flour, Water, Yeast, Salt, Vegetable Oil (Rapeseed, Sustainable Palm), Wheat Gluten, Emulsifiers: E471, E481, E472e, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 974kJ ,Energy 974kJ232kJ8400kJ231kcalFat 2.8g0.7g70g of which saturates 0.5g0.1g20gCarbohydrate 37.8g9.0g260g,https://www.tesco.com/groceries/en-GB/products/254944283
6 Pack White Hot Dog Rolls,(12),2.2,0.69,White Hot Dog Rolls 6PK,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Yeast, Salt, Dextrose, Palm Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1212kJ / 286kcal ,Energy1212kJ / 286kcal970kJ / 229kcalFat1.3g1.0gSaturates0.4g0.3gCarbohydrate56.5g45.2gSugars2.8g2.2gFibre2.1g1.7,https://www.tesco.com/groceries/en-GB/products/251940303
Hovis Wholemeal Medium Bread 400G,(3),5,0.85,Sliced Wholemeal Bread,"Wholemeal Flour (Wheat), Water, Yeast, Wheat Protein, Salt, Soya Flour, Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oil (Palm, Rapeseed), Emulsifiers: E471, E472e, Preservative: E282, Flour Treatment Agent: Ascorbic Acid, This product contains 61% wholegrains from wholemeal flour",Energy 934kJ ,Energy 934kJ271kJ-221kcal64kcal3%Fat 1.8g0.5g1% of which saturates 0.4g0.1g1%Carbohydrates 37.8g11.0g4% of which sugars 4.1g1.2g1%Fibre 6.8g2.0gProtein 10.0g2.9g6%Salt 0.90g0.26g4%Vitamin B10.23mg (21% RI)0.07mg (6% RI)*,https://www.tesco.com/groceries/en-GB/products/250829858
Panini 4 Pack,(11),3.4,1.00,White panini rolls.,"INGREDIENTS: Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Sugar, Dried Skimmed Milk, Salt, Yeast, Extra Virgin Olive Oil, Semolina (Wheat), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Malted Wheat Flour, Flour Treatment Agent (Ascorbic Acid).",Energy 1161kJ / 275kcal ,Energy1161kJ / 275kcal1161kJ / 275kcalFat4.9g4.9gSaturates1.5g1.5gCarbohydrate47.1g47.1gSugars3.4g3.4gFi,https://www.tesco.com/groceries/en-GB/products/268579198
Tesco 8 Mini Plain Tortilla Wraps,(4),3.8,0.70,8 Mini plain wheat tortilla wraps.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Palm Oil, Humectant (Glycerol), Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Sugar, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Acidity Regulator (Citric Acid), Salt, Preservative (Calcium Propionate), Flour Treatment Agent (L-Cysteine).",Energy 1199kJ / 284kcal ,Energy1199kJ / 284kcal372kJ / 88kcalFat5.0g1.6gSaturates2.2g0.7gCarbohydrate49.7g15.4gSugars2.2g0.7gFibre3.7g1.1,https://www.tesco.com/groceries/en-GB/products/303350415
